[2025-02-27T20:04:38.902+0000] {processor.py:161} INFO - Started process (PID=71) to work on /opt/airflow/dags/dynamic_api_trigger.py
[2025-02-27T20:04:38.902+0000] {processor.py:830} INFO - Processing file /opt/airflow/dags/dynamic_api_trigger.py for tasks to queue
[2025-02-27T20:04:38.904+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:38.904+0000] {dagbag.py:538} INFO - Filling up the DagBag from /opt/airflow/dags/dynamic_api_trigger.py
[2025-02-27T20:04:38.925+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.8/site-packages/airflow/models/baseoperator.py:437 AirflowProviderDeprecationWarning: Class `SimpleHttpOperator` is deprecated and will be removed in a future release. Please use `HttpOperator` instead.
[2025-02-27T20:04:39.046+0000] {processor.py:840} INFO - DAG(s) 'load_silver_loans_updated', 'load_bronze_regulations_updated', 'load_silver_user_verifications_updated', 'load_silver_entities_updated', 'load_bronze_payment_updated', 'load_silver_merchants_updated', 'load_silver_claims_created', 'load_gold_entities', 'load_bronze_insured_entities_updated', 'load_silver_credit_scores_created', 'load_bronze_risk_assessments_created', 'load_bronze_insured_entities_deleted', 'load_bronze_payment_created', 'load_bronze_audits_deleted', 'load_silver_users_deleted', 'load_silver_user_verifications_created', 'load_gold_subaccounts', 'load_gold_merchants', 'load_bronze_user_verifications_created', 'load_silver_payment_methods_created', 'load_bronze_accounts_deleted', 'load_silver_policies_deleted', 'load_silver_user_verifications_deleted', 'load_bronze_credit_scores_created', 'load_bronze_subaccounts_updated', 'load_silver_accounts_created', 'load_silver_insured_entities_created', 'load_silver_claims_updated', 'load_silver_portfolios_deleted', 'load_bronze_accounts_created', 'load_silver_payment_created', 'load_silver_payment_methods_updated', 'load_silver_merchants_deleted', 'load_bronze_users_updated', 'load_silver_policies_updated', 'load_bronze_audits_created', 'load_silver_regulations_deleted', 'load_bronze_subaccounts_created', 'load_bronze_users_deleted', 'load_gold_payment_methods', 'load_silver_users_updated', 'load_bronze_merchants_created', 'load_gold_credit_scores', 'load_bronze_users_created', 'load_bronze_loans_deleted', 'load_bronze_portfolios_deleted', 'load_bronze_payment_deleted', 'load_gold_claims', 'load_bronze_transactions_created', 'load_silver_merchants_created', 'load_silver_audits_deleted', 'load_bronze_loans_created', 'load_silver_transactions_updated', 'load_bronze_regulations_created', 'load_bronze_entities_created', 'load_silver_loans_deleted', 'load_bronze_user_verifications_updated', 'load_silver_portfolios_created', 'load_silver_subaccounts_created', 'load_silver_entities_deleted', 'load_gold_accounts', 'load_gold_transactions', 'load_gold_user_verifications', 'load_bronze_subaccounts_deleted', 'load_bronze_regulations_deleted', 'load_silver_accounts_updated', 'load_bronze_payment_methods_updated', 'load_silver_transactions_deleted', 'load_gold_audits', 'load_silver_payment_updated', 'load_silver_risk_assessments_deleted', 'load_bronze_policies_created', 'load_bronze_merchants_updated', 'load_bronze_policies_deleted', 'load_bronze_payment_methods_deleted', 'load_gold_payment', 'load_gold_policies', 'load_silver_regulations_updated', 'load_silver_insured_entities_deleted', 'load_silver_regulations_created', 'load_silver_entities_created', 'load_gold_users', 'load_bronze_audits_updated', 'load_silver_credit_scores_deleted', 'load_silver_users_created', 'load_silver_subaccounts_updated', 'load_gold_risk_assessments', 'load_gold_loans', 'load_bronze_claims_updated', 'load_silver_credit_scores_updated', 'load_bronze_portfolios_updated', 'load_bronze_payment_methods_created', 'load_bronze_claims_created', 'load_silver_transactions_created', 'load_bronze_insured_entities_created', 'load_silver_risk_assessments_created', 'load_silver_subaccounts_deleted', 'load_gold_portfolios', 'load_bronze_credit_scores_updated', 'load_bronze_loans_updated', 'load_silver_insured_entities_updated', 'load_silver_portfolios_updated', 'load_bronze_risk_assessments_deleted', 'load_silver_payment_deleted', 'load_silver_audits_created', 'load_silver_accounts_deleted', 'load_silver_policies_created', 'load_silver_payment_methods_deleted', 'load_bronze_accounts_updated', 'load_bronze_risk_assessments_updated', 'load_silver_claims_deleted', 'load_silver_loans_created', 'load_bronze_claims_deleted', 'load_bronze_entities_updated', 'load_gold_insured_entities', 'load_bronze_entities_deleted', 'load_bronze_transactions_deleted', 'load_bronze_merchants_deleted', 'load_silver_risk_assessments_updated', 'load_bronze_user_verifications_deleted', 'load_gold_regulations', 'load_bronze_credit_scores_deleted', 'load_bronze_policies_updated', 'load_bronze_portfolios_created', 'load_bronze_transactions_updated', 'load_silver_audits_updated' retrieved from /opt/airflow/dags/dynamic_api_trigger.py
[2025-02-27T20:04:39.978+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:39.978+0000] {dag.py:3033} INFO - Sync 126 DAGs
[2025-02-27T20:04:40.146+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:40.146+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_accounts_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.418+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.418+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_payment_methods_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.419+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.419+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_payment_methods_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.420+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.420+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_payment_methods_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.421+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.421+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_payment_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.422+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.422+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_policies_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.423+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.423+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_policies_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.424+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.424+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_policies_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.425+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.425+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_portfolios_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.426+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.426+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_portfolios_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.427+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.427+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_portfolios_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.428+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.428+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_regulations_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.429+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.429+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_regulations_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.430+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.430+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_regulations_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.430+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.430+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_risk_assessments_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.432+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.431+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_risk_assessments_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.432+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.432+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_risk_assessments_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.433+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.433+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_subaccounts_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.434+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.434+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_subaccounts_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.435+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.435+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_subaccounts_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.436+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.436+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_transactions_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.437+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.437+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_transactions_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.438+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.438+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_transactions_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.438+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.438+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_user_verifications_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.439+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.439+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_user_verifications_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.440+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.440+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_user_verifications_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.441+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.441+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_users_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.442+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.442+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_users_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.443+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.443+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_users_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.443+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.443+0000] {dag.py:3820} INFO - Setting next_dagrun for load_gold_accounts to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.444+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.444+0000] {dag.py:3820} INFO - Setting next_dagrun for load_gold_audits to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.445+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.445+0000] {dag.py:3820} INFO - Setting next_dagrun for load_gold_claims to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.446+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.446+0000] {dag.py:3820} INFO - Setting next_dagrun for load_gold_credit_scores to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.447+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.447+0000] {dag.py:3820} INFO - Setting next_dagrun for load_gold_entities to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.448+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.448+0000] {dag.py:3820} INFO - Setting next_dagrun for load_gold_insured_entities to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.449+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.449+0000] {dag.py:3820} INFO - Setting next_dagrun for load_gold_loans to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.450+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.450+0000] {dag.py:3820} INFO - Setting next_dagrun for load_gold_merchants to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.450+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.450+0000] {dag.py:3820} INFO - Setting next_dagrun for load_gold_payment to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.451+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.451+0000] {dag.py:3820} INFO - Setting next_dagrun for load_gold_payment_methods to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.452+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.452+0000] {dag.py:3820} INFO - Setting next_dagrun for load_gold_policies to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.453+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.453+0000] {dag.py:3820} INFO - Setting next_dagrun for load_gold_portfolios to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.454+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.454+0000] {dag.py:3820} INFO - Setting next_dagrun for load_gold_regulations to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.455+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.455+0000] {dag.py:3820} INFO - Setting next_dagrun for load_gold_risk_assessments to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.455+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.455+0000] {dag.py:3820} INFO - Setting next_dagrun for load_gold_subaccounts to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.456+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.456+0000] {dag.py:3820} INFO - Setting next_dagrun for load_gold_transactions to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.457+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.457+0000] {dag.py:3820} INFO - Setting next_dagrun for load_gold_user_verifications to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.458+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.458+0000] {dag.py:3820} INFO - Setting next_dagrun for load_gold_users to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.459+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.459+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_accounts_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.460+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.459+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_accounts_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.460+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.460+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_accounts_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.461+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.461+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_audits_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.462+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.462+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_audits_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.463+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.463+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_audits_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.464+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.464+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_claims_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.464+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.464+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_claims_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.465+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.465+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_claims_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.466+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.466+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_credit_scores_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.467+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.467+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_credit_scores_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.468+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.468+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_credit_scores_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.468+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.468+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_entities_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.469+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.469+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_entities_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.470+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.470+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_entities_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.471+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.471+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_insured_entities_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.472+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.472+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_insured_entities_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.472+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.472+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_insured_entities_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.473+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.473+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_loans_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.474+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.474+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_loans_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.475+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.475+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_loans_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.476+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.476+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_merchants_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.477+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.477+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_merchants_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.477+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.477+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_merchants_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.478+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.478+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_payment_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.479+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.479+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_payment_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.480+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.480+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_payment_methods_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.481+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.481+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_payment_methods_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.482+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.481+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_payment_methods_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.482+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.482+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_payment_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.483+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.483+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_policies_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.484+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.484+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_policies_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.485+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.485+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_policies_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.486+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.486+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_portfolios_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.486+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.486+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_portfolios_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.487+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.487+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_portfolios_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.488+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.488+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_regulations_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.489+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.489+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_regulations_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.490+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.490+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_regulations_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.491+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.491+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_risk_assessments_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.492+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.492+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_risk_assessments_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.493+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.493+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_risk_assessments_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.494+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.494+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_subaccounts_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:06:00.495+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:06:00.495+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_subaccounts_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
